sentence,word,string,disambiguating_word,Attention,inserted_string,inserted_string_final_token,Attention_inserted_string,Attention_1back,Entropy,Head,Layer,n_params,mpath,revision,step
It was a stingy sort of tip.,tip,tip, stingy,0.11243432015180588,sort of, of,0.24147213995456696,0.19013310968875885,2.194556951522827,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.008035175502300262,sort of, of,0.18211276829242706,0.441618949174881,2.159379005432129,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.02242423966526985,sort of, of,0.3676680624485016,0.3421626389026642,2.188197612762451,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.027443446218967438,sort of, of,0.31658437848091125,0.2593018412590027,2.187487840652466,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.0008038594969548285,sort of, of,0.122344970703125,0.06562767922878265,2.1484575271606445,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.23901423811912537,sort of, of,0.022237269207835197,0.3122261166572571,2.1882879734039307,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,3.14015123876743e-05,sort of, of,0.7994701266288757,0.6997267007827759,2.153398036956787,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.07248228043317795,sort of, of,0.1698707640171051,0.21452829241752625,2.192901611328125,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.014114728197455406,sort of, of,0.030186975374817848,0.13984331488609314,2.1839799880981445,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.031200088560581207,sort of, of,0.021518845111131668,0.15641015768051147,2.1818976402282715,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.0906507819890976,sort of, of,0.021023623645305634,0.24446555972099304,2.1918625831604004,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.0003645293472800404,sort of, of,0.0039133536629378796,0.12917941808700562,2.1711714267730713,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.00020132177451159805,sort of, of,0.00018529771477915347,0.13048967719078064,2.171811819076538,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.047402165830135345,sort of, of,0.09013796597719193,0.1889977604150772,2.190967559814453,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.03792107105255127,sort of, of,0.015393348410725594,0.16610080003738403,2.1778740882873535,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.06272050738334656,sort of, of,0.343364417552948,0.2780137062072754,2.1924896240234375,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.1094096302986145,sort of, of,0.06703396141529083,0.24784615635871887,2.195113182067871,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.08233591914176941,sort of, of,0.00526402099058032,0.18575488030910492,2.188782215118408,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.03173745423555374,sort of, of,0.024019306525588036,0.14904546737670898,2.181217670440674,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.11874833703041077,sort of, of,0.1280394196510315,0.25240305066108704,2.19407320022583,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a stingy sort of tip.,tip,tip, stingy,0.19791923463344574,sort of, of,0.03120705857872963,0.2431870400905609,2.191412925720215,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.014644154347479343,sort of, of,0.41463547945022583,0.24895398318767548,2.067465305328369,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.11522433161735535,sort of, of,0.03669817000627518,0.1846497803926468,2.0732407569885254,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.05965491011738777,sort of, of,0.2688489556312561,0.19846613705158234,2.0614726543426514,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.16592957079410553,sort of, of,0.2565602660179138,0.24952709674835205,2.076568603515625,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.0211886465549469,sort of, of,0.2023453265428543,0.3859931528568268,2.0409624576568604,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.04646432399749756,sort of, of,0.349412739276886,0.3579369783401489,2.0708017349243164,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.038384441286325455,sort of, of,0.2858484387397766,0.2557007968425751,2.0681416988372803,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.003510587615892291,sort of, of,0.10797211527824402,0.054421670734882355,2.0245509147644043,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.422363817691803,sort of, of,0.02529759891331196,0.3013856112957001,2.06998610496521,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,6.245185068110004e-05,sort of, of,0.8137974143028259,0.6855610013008118,2.029977798461914,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.19098339974880219,sort of, of,0.1715347021818161,0.2574109137058258,2.0748956203460693,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.02878062054514885,sort of, of,0.03752841800451279,0.1572750359773636,2.0673961639404297,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.023102926090359688,sort of, of,0.03259669989347458,0.16601374745368958,2.0636444091796875,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.18430665135383606,sort of, of,0.02989543229341507,0.19693191349506378,2.0753870010375977,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,7.818521225999575e-06,sort of, of,0.02620162069797516,0.15043500065803528,2.054656982421875,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,6.239109211492178e-07,sort of, of,0.0022361299488693476,0.1493133157491684,2.052947998046875,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.04033862426877022,sort of, of,0.08979532122612,0.1953800767660141,2.0717356204986572,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.030206119641661644,sort of, of,0.035407330840826035,0.18540611863136292,2.0646958351135254,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.07034573704004288,sort of, of,0.3989982008934021,0.3301510214805603,2.0723371505737305,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.10291733592748642,sort of, of,0.07657624781131744,0.22243806719779968,2.074718952178955,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.10474585741758347,sort of, of,0.01010829396545887,0.15705424547195435,2.071688413619995,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.020710472017526627,sort of, of,0.02991708554327488,0.15751491487026215,2.061584949493408,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.08410251885652542,sort of, of,0.13661716878414154,0.2751747965812683,2.071037769317627,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
It was a pencil sort of tip.,tip,tip, pencil,0.3588729500770569,sort of, of,0.039859749376773834,0.22512702643871307,2.071722984313965,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.10178972780704498,sort of, of,0.5850852727890015,0.23588672280311584,2.0592050552368164,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.15603457391262054,sort of, of,0.017171252518892288,0.23349051177501678,2.0722670555114746,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.08969137072563171,sort of, of,0.2696457505226135,0.1953398883342743,2.0753109455108643,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.29452455043792725,sort of, of,0.06628243625164032,0.2749326527118683,2.0748958587646484,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.00600719777867198,sort of, of,0.1755557805299759,0.3008429706096649,2.0470681190490723,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.06913118064403534,sort of, of,0.3858110010623932,0.3291337490081787,2.0698952674865723,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.05492134019732475,sort of, of,0.09368710964918137,0.21340201795101166,2.065495252609253,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.0028766526374965906,sort of, of,0.20357482135295868,0.10428369790315628,2.0626001358032227,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.6135098934173584,sort of, of,0.004138053394854069,0.16234013438224792,2.056030035018921,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.0001143940826295875,sort of, of,0.7965850830078125,0.5804039239883423,2.03275728225708,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.22253744304180145,sort of, of,0.15444648265838623,0.24070307612419128,2.075469493865967,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.05776533856987953,sort of, of,0.036504026502370834,0.2187955528497696,2.047671318054199,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.05166178196668625,sort of, of,0.023760100826621056,0.2538052797317505,2.041395664215088,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.22618147730827332,sort of, of,0.010912138037383556,0.28274527192115784,2.072329521179199,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.00013839938037563115,sort of, of,0.0010614815400913358,0.2841545343399048,1.9961501359939575,2,3,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.00011183689639437944,sort of, of,3.3936496038222685e-05,0.2833634614944458,1.9955461025238037,3,3,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.024605877697467804,sort of, of,0.09076500684022903,0.2175697237253189,2.0676209926605225,0,4,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.03414745628833771,sort of, of,0.024057744070887566,0.2523638904094696,2.044590711593628,1,4,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.047136090695858,sort of, of,0.4046974778175354,0.2245655059814453,2.0714468955993652,2,4,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.0660797506570816,sort of, of,0.0951901450753212,0.16471430659294128,2.0745608806610107,3,4,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.05441684275865555,sort of, of,0.0008065569563768804,0.27133092284202576,2.029304027557373,0,5,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.014598289504647255,sort of, of,0.010568126104772091,0.2506926357746124,2.023132562637329,1,5,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.0942392349243164,sort of, of,0.17110000550746918,0.22709375619888306,2.074230194091797,2,5,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the essay sort of title.,title,title, essay,0.36832112073898315,sort of, of,0.02552637830376625,0.23024983704090118,2.0716848373413086,3,5,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.09342575818300247,sort of, of,0.5905334949493408,0.2491876780986786,2.058711528778076,0,0,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.461573988199234,sort of, of,0.010954773053526878,0.24173864722251892,2.0671911239624023,1,0,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.1420673429965973,sort of, of,0.2541312575340271,0.21700532734394073,2.075885772705078,2,0,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.5501923561096191,sort of, of,0.042261358350515366,0.21739467978477478,2.0623385906219482,3,0,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.01834980584681034,sort of, of,0.17437347769737244,0.30752071738243103,2.048274278640747,0,1,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.06238192319869995,sort of, of,0.3798815608024597,0.33820655941963196,2.069786787033081,1,1,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.3918825387954712,sort of, of,0.05534582957625389,0.1938670128583908,2.0690219402313232,2,1,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.012313255108892918,sort of, of,0.20022697746753693,0.05924657732248306,2.0619659423828125,3,1,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.3595503866672516,sort of, of,0.008273771032691002,0.19749800860881805,2.070006847381592,0,2,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,9.571838745614514e-05,sort of, of,0.7834976315498352,0.6090373992919922,2.034667730331421,1,2,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.2348424196243286,sort of, of,0.16416248679161072,0.2654637098312378,2.0752570629119873,2,2,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.06430072337388992,sort of, of,0.04823876917362213,0.24377639591693878,2.053027391433716,3,2,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.07690568268299103,sort of, of,0.028443312272429466,0.269304484128952,2.0434374809265137,0,3,14067712,EleutherAI/pythia-14m,step19000,19000
She liked the poem sort of title.,title,title, poem,0.31760862469673157,sort of, of,0.017369680106639862,0.264823317527771,2.071897029876709,1,3,14067712,EleutherAI/pythia-14m,step19000,19000
