sentence,Head,Layer,Attention,n_params,mpath,revision,step
It was a marble column.,0,3,0.1888159066438675,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,1,3,0.2621196508407593,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,2,3,0.13088063895702362,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,3,3,0.14958195388317108,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,0,4,0.26103147864341736,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,1,4,0.1909017413854599,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,2,4,0.32689908146858215,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,3,4,0.24783821403980255,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,0,5,0.22162997722625732,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,1,5,0.21922142803668976,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,2,5,0.326118528842926,14067712,EleutherAI/pythia-14m,step31000,31000
It was a marble column.,3,5,0.3914789855480194,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,0,0,0.1807142049074173,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,1,0,0.33275970816612244,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,2,0,0.15845052897930145,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,3,0,0.47087278962135315,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,0,1,0.15001080930233002,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,1,1,0.3157474994659424,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,2,1,0.33237776160240173,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,3,1,0.09219346195459366,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,0,2,0.24319086968898773,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,1,2,0.5482825636863708,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,2,2,0.2689785659313202,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,3,2,0.29690021276474,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,0,3,0.3433055877685547,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,1,3,0.3118957579135895,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,2,3,0.37105149030685425,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,3,3,0.37068673968315125,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,0,4,0.3014693856239319,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,1,4,0.3469798266887665,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,2,4,0.26559367775917053,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,3,4,0.13441002368927002,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,0,5,0.3700055778026581,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,1,5,0.3637256324291229,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,2,5,0.19977031648159027,14067712,EleutherAI/pythia-14m,step31000,31000
He liked the polite company.,3,5,0.20840410888195038,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,0,0,0.29392990469932556,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,1,0,0.3945581912994385,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,2,0,0.17784662544727325,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,3,0,0.22037220001220703,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,0,1,0.31937262415885925,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,1,1,0.39335897564888,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,2,1,0.37321168184280396,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,3,1,0.08230949193239212,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,0,2,0.35755452513694763,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,1,2,0.7267137765884399,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,2,2,0.36482274532318115,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,3,2,0.23761601746082306,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,0,3,0.1837066411972046,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,1,3,0.3033049702644348,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,2,3,0.13082556426525116,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,3,3,0.14955659210681915,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,0,4,0.27114221453666687,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,1,4,0.18947754800319672,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,2,4,0.3299050033092499,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,3,4,0.2354973405599594,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,0,5,0.29912859201431274,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,1,5,0.20912818610668182,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,2,5,0.3169398009777069,14067712,EleutherAI/pythia-14m,step31000,31000
It was a traffic cone.,3,5,0.40096840262413025,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,0,0,0.18159262835979462,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,1,0,0.3752410113811493,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,2,0,0.18189699947834015,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,3,0,0.22404958307743073,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,0,1,0.36119258403778076,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,1,1,0.3326755464076996,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,2,1,0.3255840241909027,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,3,1,0.16052015125751495,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,0,2,0.3613186776638031,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,1,2,0.7015196084976196,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,2,2,0.2342773973941803,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,3,2,0.1987495869398117,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,0,3,0.16014917194843292,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,1,3,0.24672219157218933,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,2,3,0.1432521790266037,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,3,3,0.14291462302207947,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,0,4,0.23521745204925537,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,1,4,0.1984642595052719,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,2,4,0.2962188124656677,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,3,4,0.2522035241127014,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,0,5,0.14062362909317017,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,1,5,0.16114269196987152,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,2,5,0.3695175051689148,14067712,EleutherAI/pythia-14m,step31000,31000
He made a well-written contribution.,3,5,0.14432984590530396,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,0,0,0.11984501034021378,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,1,0,0.32722532749176025,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,2,0,0.10405930131673813,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,3,0,0.30416926741600037,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,0,1,0.22388140857219696,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,1,1,0.3689389228820801,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,2,1,0.26750990748405457,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,3,1,0.1272217482328415,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,0,2,0.2916400134563446,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,1,2,0.5598611235618591,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,2,2,0.33106690645217896,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,3,2,0.27457839250564575,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,0,3,0.31156986951828003,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,1,3,0.3204559087753296,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,2,3,0.3861847519874573,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,3,3,0.3862239122390747,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,0,4,0.30791887640953064,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,1,4,0.3576079308986664,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,2,4,0.25479942560195923,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,3,4,0.2626798748970032,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,0,5,0.3412793278694153,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,1,5,0.35217905044555664,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,2,5,0.30236944556236267,14067712,EleutherAI/pythia-14m,step31000,31000
That was the correct count.,3,5,0.39999905228614807,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,0,0,0.31154748797416687,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,1,0,0.4113254249095917,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,2,0,0.1704731583595276,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,3,0,0.19590695202350616,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,0,1,0.30217790603637695,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,1,1,0.41590386629104614,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,2,1,0.3384615480899811,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,3,1,0.01518750935792923,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,0,2,0.26388394832611084,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,1,2,0.7210263609886169,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,2,2,0.3652529716491699,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,3,2,0.2350483238697052,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,0,3,0.1828603744506836,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,1,3,0.23465441167354584,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,2,3,0.13085196912288666,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,3,3,0.14954566955566406,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,0,4,0.2589530646800995,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,1,4,0.179684579372406,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,2,4,0.3077785074710846,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,3,4,0.23128704726696014,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,0,5,0.3991762697696686,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,1,5,0.2203969955444336,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,2,5,0.339599072933197,14067712,EleutherAI/pythia-14m,step31000,31000
It was a collision course.,3,5,0.4000000059604645,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,0,0,0.28631505370140076,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,1,0,0.3176855146884918,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,2,0,0.21190910041332245,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,3,0,0.39191874861717224,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,0,1,0.3693428337574005,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,1,1,0.36388611793518066,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,2,1,0.35651251673698425,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,3,1,0.07049068063497543,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,0,2,0.2998458743095398,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,1,2,0.7016928791999817,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,2,2,0.3396117389202118,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,3,2,0.24087868630886078,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,0,3,0.19811399281024933,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,1,3,0.29428449273109436,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,2,3,0.13091962039470673,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,3,3,0.14953890442848206,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,0,4,0.27935782074928284,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,1,4,0.1846497505903244,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,2,4,0.30999794602394104,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,3,4,0.23661541938781738,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,0,5,0.22252269089221954,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,1,5,0.23219874501228333,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,2,5,0.32566502690315247,14067712,EleutherAI/pythia-14m,step31000,31000
It was a historical date.,3,5,0.20025967061519623,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,0,0,0.2512374818325043,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,1,0,0.26936230063438416,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,2,0,0.19422012567520142,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,3,0,0.42665472626686096,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,0,1,0.31286928057670593,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,1,1,0.4154646098613739,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,2,1,0.2803731858730316,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,3,1,0.017344865947961807,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,0,2,0.2859421670436859,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,1,2,0.7572676539421082,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,2,2,0.35784420371055603,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,3,2,0.23368440568447113,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,0,3,0.17844876646995544,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,1,3,0.2483261078596115,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,2,3,0.12321138381958008,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,3,3,0.1457909196615219,14067712,EleutherAI/pythia-14m,step31000,31000
It was about college degrees.,0,4,0.23641173541545868,14067712,EleutherAI/pythia-14m,step31000,31000
