sentence,word,string,disambiguating_word,Attention,Entropy,Head,Layer,n_params,mpath,revision,seed_name,seed,step
It was a jail cell.,cell,cell, jail,0.11178061366081238,1.7802457809448242,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.0004712760273832828,1.719614028930664,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.3077927231788635,1.7675650119781494,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.2428635060787201,1.7718861103057861,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.369462251663208,1.7848846912384033,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.19921144843101501,1.788450002670288,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.8458662033081055,1.728240728378296,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.0026416329201310873,1.775505781173706,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.12251698970794678,1.787081241607666,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.00013879858306609094,1.7727160453796387,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,1.3793717698717955e-05,1.7689403295516968,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.12824566662311554,1.7871246337890625,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,0.08681017905473709,1.7144839763641357,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,2.0857758575854035e-10,1.7586045265197754,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a jail cell.,cell,cell, jail,1.7925587162087413e-14,1.7604637145996094,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.06292682886123657,2.192847728729248,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.0035933321341872215,2.1365199089050293,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.11112847924232483,2.194324493408203,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.1400410234928131,2.1898365020751953,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.00018534042465034872,2.118636131286621,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.018093550577759743,2.187763214111328,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.0919053852558136,2.1785287857055664,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.09262080490589142,2.1938493251800537,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.05194796621799469,2.1816513538360596,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.07069938629865646,2.1942334175109863,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,3.768641909118742e-05,2.1283717155456543,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.06927293539047241,2.1721396446228027,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.02098270133137703,2.1760520935058594,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.08390436321496964,2.193413257598877,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.06023619323968887,2.192354202270508,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.22481846809387207,2.154827833175659,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.009150391444563866,2.1699724197387695,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.05641360208392143,2.193375825881958,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,6.0094898799434304e-05,2.1529760360717773,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,1.9678632270370144e-06,2.1530842781066895,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,0.06700367480516434,2.1777262687683105,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,9.288002658647265e-12,2.1668806076049805,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,3.7911846522493976e-25,2.120567560195923,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
She had a good-luck charm.,charm,charm, good-luck,3.295680118202783e-22,2.1183929443359375,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.03029599040746689,1.773151159286499,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.007595292292535305,1.7208099365234375,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.07508686929941177,1.7812597751617432,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.25902223587036133,1.7830314636230469,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.03676591068506241,1.7012250423431396,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.004633096978068352,1.7056621313095093,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.2177756130695343,1.741148829460144,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.11643020808696747,1.7766308784484863,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.4272318482398987,1.7645645141601562,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.1078912541270256,1.7843246459960938,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,1.1745529263862409e-05,1.73381507396698,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.23941092193126678,1.758467435836792,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.07415452599525452,1.7803488969802856,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.09559065848588943,1.7825874090194702,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.08779682219028473,1.783111333847046,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.8838997483253479,1.7201473712921143,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.012730785645544529,1.765649676322937,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.1405734419822693,1.7801575660705566,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.000614952587056905,1.7588469982147217,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.00011993898806395009,1.754306435585022,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,0.08100609481334686,1.7828876972198486,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,1.711333006727822e-12,1.6914043426513672,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,3.6025886629431625e-07,1.7634468078613281,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
They liked the pet chicken.,chicken,chicken, pet,5.386554375284847e-13,1.747309923171997,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.00163230299949646,1.7765755653381348,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.0006752784829586744,1.704474687576294,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.031309761106967926,1.7692198753356934,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.2516311705112457,1.7794736623764038,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.0050142500549554825,1.6947989463806152,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.017599765211343765,1.7421011924743652,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.3470342755317688,1.778637170791626,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.08391475677490234,1.7788090705871582,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.02445063181221485,1.7488340139389038,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.052522435784339905,1.7807939052581787,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,3.01851016404342e-10,1.7583134174346924,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.20255146920681,1.7508383989334106,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.1589340716600418,1.7800995111465454,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.13639609515666962,1.785142183303833,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.17848101258277893,1.7889066934585571,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.8368540406227112,1.7300724983215332,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.00814469438046217,1.7773075103759766,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.2075100988149643,1.7883737087249756,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.0002094367373501882,1.7746831178665161,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,1.1173177881573793e-05,1.7712310552597046,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.10840318351984024,1.7859989404678345,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,0.0001941332739079371,1.727050542831421,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,9.970219501343955e-14,1.7606937885284424,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a stimulating class.,class,class, stimulating,2.305369572542029e-16,1.7569870948791504,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.015022959560155869,1.783876895904541,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.002154184738174081,1.7334904670715332,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.09567411243915558,1.785712718963623,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.20666182041168213,1.775285005569458,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.03506581485271454,1.7007629871368408,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.4186208248138428,1.7630529403686523,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.5823431611061096,1.762658953666687,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.17031221091747284,1.7847158908843994,3,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.3617154657840729,1.7794456481933594,0,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.13835397362709045,1.7773617506027222,1,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,3.0604126095568063e-06,1.7772523164749146,2,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.2601696848869324,1.7512450218200684,3,2,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.09280017018318176,1.7649836540222168,0,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.18973290920257568,1.7880897521972656,1,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.12501278519630432,1.7862982749938965,2,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.8996574878692627,1.7166037559509277,3,3,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.004699009004980326,1.776637077331543,0,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.20285993814468384,1.788496732711792,1,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,1.7620594007894397e-05,1.7659046649932861,2,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,6.546499093929015e-07,1.7608387470245361,3,4,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.18221251666545868,1.787485957145691,0,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,0.0003041556046810001,1.6914904117584229,1,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,1.6212300835150018e-08,1.7325439453125,2,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a metal clip.,clip,clip, metal,2.558868102218309e-13,1.7239923477172852,3,5,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a common cold.,cold,cold, common,0.018718264997005463,1.7758631706237793,0,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a common cold.,cold,cold, common,0.0018130575772374868,1.7013459205627441,1,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a common cold.,cold,cold, common,0.04942123964428902,1.7856481075286865,2,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a common cold.,cold,cold, common,0.13860702514648438,1.7701352834701538,3,0,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a common cold.,cold,cold, common,0.010785521939396858,1.6946642398834229,0,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a common cold.,cold,cold, common,0.04747100546956062,1.7378281354904175,1,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
It was a common cold.,cold,cold, common,0.4231449365615845,1.770552158355713,2,1,14067712,EleutherAI/pythia-14m,step86000,seed4,4,86000
