"","sentence","word","string","disambiguating_word","mpath","revision","seed_name","seed","step","0_1","1_1","2_1","3_1","0_2","1_2","2_2","3_2","0_3","1_3","2_3","3_3","0_4","1_4","2_4","3_4","0_5","1_5","2_5","3_5","0_6","1_6","2_6","3_6"
"2454","It was a prostate examination.","examination","examination","prostate","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.33957913517952,0.0874763205647469,0.440011590719223,0.0125003177672625,0.0683815255761147,1.02426383818965e-05,0.0234867613762617,0.246766164898872,0.102914221584797,0.057050097733736,0.108709894120693,0.0142096085473895,0.829648613929749,0.00386584340594708,0.133537471294403,0.00900594238191843,0.0251787640154362,1.51559563510428e-11,7.15148075869365e-07,5.20652706549558e-18,0.499895662069321,4.31685000505247e-24,7.07207301316778e-23,2.03291227131004e-27
"2455","They had an electric fan.","fan","fan","electric","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0371275097131729,0.0748472213745117,0.139344528317451,0.0057216347195208,0.0191997736692429,2.33438208852021e-06,0.00273220730014145,0.242366671562195,0.366719901561737,0.0792606696486473,0.183398857712746,0.0468849278986454,0.854054152965546,0.0108067626133561,0.164568424224854,0.0506449975073337,0.0904872566461563,2.7152253778695e-07,0.0313341580331326,7.24946935815041e-10,1,1.63150198548058e-18,1.96926630557925e-09,9.22932014590602e-28
"2456","They had a ceiling fan.","fan","fan","ceiling","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.147369354963303,0.266475647687912,0.058953620493412,0.0492256246507168,0.0519508793950081,3.79380026060971e-07,0.00628828490152955,0.31276947259903,0.445007205009461,0.0442890599370003,0.367913961410522,0.201672926545143,0.917375087738037,0.0320163816213608,0.369035571813583,0.0598972663283348,0.112445995211601,2.5196974715036e-11,3.02601001749281e-05,1.32959153483246e-15,1,5.53924599123432e-20,0.052230853587389,4.36878295252191e-27
"2457","They had a zealous fan.","fan","fan","zealous","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.015179249458015,0.0855537503957748,0.0384103544056415,0.0120615912601352,0.093597337603569,1.18574564567098e-06,0.00302515644580125,0.160580083727837,0.152872383594513,0.0139121413230896,0.18521212041378,0.0847451016306877,0.462331175804138,0.0586733669042587,0.221202075481415,0.106914818286896,0.111006699502468,9.52662393416404e-10,3.03451633953955e-05,4.37031677123431e-13,0.493181556463242,2.59090572702658e-22,1.88531509276272e-19,3.32683497970679e-35
"2458","She had a text file.","file","file","text","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.164126947522163,0.403331696987152,0.139096722006798,0.0393921285867691,0.020780498161912,9.6588242740836e-05,0.103392466902733,0.361980468034744,0.533544600009918,0.142055198550224,0.28947526216507,0.112911999225616,0.883991658687592,0.00880180206149816,0.21707472205162,0.0322408154606819,0.0450403057038784,5.21805012156237e-16,3.01285645321059e-08,1.38375651941015e-20,0.511410176753998,1.30184216352904e-23,7.4840173095849e-16,0
"2459","She had a data file.","file","file","data","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.157948404550552,0.31089261174202,0.0905751511454582,0.0714665576815605,0.021304989233613,0.0006770878098905,0.122202605009079,0.410444438457489,0.380825102329254,0.0484345145523548,0.27376252412796,0.131066486239433,0.870629131793976,0.00446009542793035,0.194138616323471,0.0435627363622189,0.0684475973248482,6.74162416565644e-16,1.22179732997552e-09,1.82258229671807e-20,0.999993801116943,1.71085194895938e-25,6.97485994958558e-20,0
"2460","She had a nail file.","file","file","nail","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0564964562654495,0.631341636180878,0.0303551983088255,0.162305846810341,0.0624446049332619,6.80901030136738e-06,0.16455964744091,0.575775027275085,0.45839849114418,0.0830609723925591,0.29449650645256,0.108945049345493,0.867830634117126,0.0195472687482834,0.255589425563812,0.029987895861268,0.0558846406638622,3.37713104009429e-12,3.0169439924066e-07,4.31150391151504e-17,0.999999165534973,1.35356772378057e-25,1.60327901725009e-17,0
"2461","It was an action film.","film","film","action","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0369002223014831,0.0309061352163553,0.119390144944191,0.0144627504050732,0.0528586767613888,9.67675368883647e-05,0.0487914197146892,0.317855656147003,0.454453349113464,0.227907463908195,0.28835341334343,0.11511068791151,0.930020689964294,0.0938529297709465,0.326812118291855,0.0533107854425907,0.0736816376447678,1.06987862125152e-07,1.58036109496607e-05,2.73412542606266e-12,1.08192979970433e-22,2.20687132983103e-14,2.35605152424319e-16,3.02619596694899e-29
"2462","It was a censored film.","film","film","censored","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.00309715815819799,0.131375312805176,0.0552464611828327,0.0833151713013649,0.0666816309094429,7.19154115813581e-07,0.00464880373328924,0.196001172065735,0.415310889482498,0.208654806017876,0.208016633987427,0.170046448707581,0.443429112434387,0.0387421064078808,0.152070865035057,0.0429604165256023,0.111731007695198,0.00016702410357538,3.53986106347293e-05,2.03086187866575e-06,5.34822147268291e-21,2.37763964072712e-09,2.78759498123504e-11,3.87787710524122e-31
"2463","It was a transparent film.","film","film","transparent","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0235966648906469,0.191602438688278,0.07491185516119,0.00865326076745987,0.129644334316254,1.29436386941961e-06,0.00488701881840825,0.308956354856491,0.572121441364288,0.448760598897934,0.342695087194443,0.207025483250618,0.853543281555176,0.0376479998230934,0.25695213675499,0.0425679422914982,0.0650167167186737,1.09828647509858e-06,0.00014626754273194,2.60610456825905e-11,7.9944466702224e-22,2.55692098708369e-17,1.3019759510569e-19,1.67611518212687e-35
"2464","It was a charitable foundation.","foundation","foundation","charitable","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.00384014099836349,0.639333248138428,0.0251788776367903,0.113634422421455,0.113599091768265,6.10060226335918e-07,0.0757142528891563,0.592312037944794,0.689562380313873,0.216816172003746,0.222147479653358,0.145033419132233,0.894096672534943,0.0426882095634937,0.338082760572433,0.108037732541561,0.0587331391870975,1.0529696038708e-11,3.0967407838034e-07,1.39753332883449e-18,1,1.99800699994146e-18,1.88356118896449e-11,1.56643480170644e-27
"2465","It was an educational foundation.","foundation","foundation","educational","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0531870312988758,0.794383943080902,0.0781710147857666,0.122329972684383,0.0429440028965473,2.37320432461274e-06,0.105382323265076,0.463917016983032,0.732469201087952,0.235099270939827,0.186822637915611,0.0533311031758785,0.892508208751678,0.0219515822827816,0.188138335943222,0.0233581643551588,0.0648306086659431,9.81504049042681e-13,5.15184274263447e-06,3.69091546197795e-18,0.00424108048900961,4.7446239830732e-21,4.03010626537291e-16,2.11863234073062e-37
"2466","It was a wooden foundation.","foundation","foundation","wooden","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0217437874525785,0.695803284645081,0.151760444045067,0.04147132858634,0.0950401723384857,3.14267163048498e-05,0.0211635623127222,0.454756617546082,0.717277765274048,0.481952786445618,0.192682698369026,0.162492543458939,0.885744988918304,0.067584365606308,0.220244362950325,0.0530542992055416,0.0987456738948822,1.91285477041392e-11,6.19741740592872e-06,4.1632127284736e-16,0.999481856822968,5.88293840483911e-22,7.09495506575762e-15,2.64350283013342e-32
"2467","It was a mathematical function.","function","function","mathematical","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0800706967711449,0.433517962694168,0.0754468590021133,0.00702357571572065,0.0368404351174831,6.66146149796987e-07,0.0720369964838028,0.546001791954041,0.680524170398712,0.0769550278782845,0.265456676483154,0.0955113843083382,0.849405646324158,0.026820981875062,0.249149546027184,0.0834124162793159,0.14289017021656,9.61739854421495e-11,1.58684542839183e-05,8.9579358470912e-15,0.991263508796692,1.04984275616672e-23,5.06287861927409e-30,0
"2468","It was a linear function.","function","function","linear","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.163432985544205,0.563556969165802,0.0528063103556633,0.00716420309618115,0.0239458028227091,2.05845097411839e-07,0.0360364355146885,0.516270995140076,0.739498913288116,0.163887992501259,0.290943324565887,0.269269645214081,0.824681878089905,0.0245225392282009,0.190385431051254,0.0765750780701637,0.0299067739397287,5.67957580109319e-14,2.51057031164237e-07,3.35335091221088e-19,1.4590552073826e-12,1.35898855405412e-26,2.17183395862445e-32,0
"2469","It was a social function.","function","function","social","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0913761928677559,0.430853188037872,0.0313922725617886,0.0204178690910339,0.0390443429350853,4.20273727286258e-06,0.191171616315842,0.612087547779083,0.761293411254883,0.123987823724747,0.207894325256348,0.232418090105057,0.87685889005661,0.00498624518513679,0.202029451727867,0.0582235977053642,0.0474433489143848,4.24407297500151e-12,1.5209520753956e-08,9.53379526104757e-19,3.15207460133138e-09,5.49820336829813e-23,1.34276267130986e-26,3.89874247366984e-38
"2470","He was on the firm ground.","ground","ground","firm","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.011358835734427,0.377771437168121,0.0209924727678299,0.0146144879981875,0.0677399337291718,6.42470126877015e-07,0.0303852390497923,0.416822999715805,0.585639476776123,0.064853698015213,0.319719791412354,0.0891283676028252,0.876905500888824,0.0200405176728964,0.290179371833801,0.102083437144756,0.0083964942023158,6.69600963218442e-12,6.76206241223554e-07,8.96880703851318e-17,4.07249352958184e-20,4.41758618548027e-18,5.43319883157077e-22,2.47734093637553e-33
"2471","He was on the frozen ground.","ground","ground","frozen","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.00290296436287462,0.288636356592178,0.0365673191845417,0.0811131000518799,0.241436421871185,8.33498177144065e-08,0.0127906585112214,0.462470918893814,0.487801730632782,0.189480796456337,0.254223525524139,0.191360756754875,0.870723009109497,0.115142345428467,0.238684877753258,0.0596141144633293,0.0354823507368565,3.3544313160494e-11,2.04823072635918e-06,2.28300525575656e-16,0.0302139166742563,3.80795531479961e-18,6.60709733418233e-16,0
"2472","He was on the camp ground.","ground","ground","camp","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.00737123563885688,0.0916524529457092,0.0197931416332722,0.0161881875246763,0.0846874937415123,2.5335350073874e-05,0.0641328617930412,0.627737998962402,0.760411858558655,0.0988572239875794,0.289141535758972,0.0772891640663147,0.89445835351944,0.03620420768857,0.283118337392807,0.0395514145493507,0.0161302201449871,1.37188762953933e-12,6.73856561661523e-08,4.69720559596466e-19,0.00498148472979664,6.1553902113052e-20,4.18487808425891e-14,4.94752030566179e-31
"2473","They liked the night guard.","guard","guard","night","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0453673787415028,0.537978231906891,0.295157313346863,0.012751467525959,0.196524307131767,5.02822501857736e-07,0.0899177715182304,0.40238544344902,0.23188441991806,0.0573911890387535,0.215858846902847,0.279620051383972,0.887455224990845,0.035846546292305,0.266575366258621,0.0707939565181732,0.0242027435451746,1.3814940504227e-14,8.25707502372097e-10,1.0108941308033e-19,2.34383963352131e-18,3.23882585504663e-30,4.16991267904177e-12,0
"2474","They liked the security guard.","guard","guard","security","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0395413041114807,0.45034795999527,0.156278342008591,0.00384191330522298,0.0368612296879292,1.8399595091978e-06,0.212641671299934,0.443371027708054,0.422677248716354,0.0463202223181724,0.178298130631447,0.157976433634758,0.885577142238617,0.00566328736022114,0.268988430500031,0.0272985640913248,0.0211526304483414,1.33189984784449e-14,1.11291427629112e-07,4.6290918325156e-22,1,7.75783455712634e-27,6.62509407334255e-08,8.82796508580223e-38
"2475","They liked the coast guard.","guard","guard","coast","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0863844454288483,0.640344560146332,0.219399258494377,0.0982811525464058,0.0970683693885803,5.5715725011396e-07,0.0980668514966965,0.557834029197693,0.324509978294373,0.0467620678246021,0.199270486831665,0.212516590952873,0.862593591213226,0.00268505606800317,0.277497500181198,0.0451395660638809,0.0119602791965008,3.99469292957895e-15,4.11406162470485e-08,2.46885463189662e-20,0.999998331069946,4.70818788625624e-23,0.00013011079863645,3.76047035290462e-24
"2476","He had an assembly guide.","guide","guide","assembly","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0418841987848282,0.243574321269989,0.119188569486141,0.146995797753334,0.0611711554229259,1.05305762190255e-05,0.00608466332778334,0.415823131799698,0.46185502409935,0.0535702742636204,0.346077233552933,0.0757656842470169,0.915435910224915,0.025093013420701,0.206569120287895,0.0228706933557987,0.0496874488890171,2.1401868992299e-12,5.6026030506473e-05,2.5405704387876e-17,0.645453810691833,4.96956419920899e-22,1.4533650162258e-13,1.26359622735193e-38
"2477","He had a TV guide.","guide","guide","TV","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0260995253920555,0.694961309432983,0.110325366258621,0.0344642996788025,0.107534475624561,4.51260007139354e-07,0.194083109498024,0.466169893741608,0.576296806335449,0.0908306986093521,0.324803173542023,0.134651988744736,0.828009605407715,0.00977404229342937,0.227426409721375,0.0795026421546936,0.167854592204094,4.47811787651631e-10,0.00027888373006135,1.73643194143142e-14,1,1.85846824320191e-21,5.74082692494926e-09,3.47881576643958e-36
"2478","He had a talkative guide.","guide","guide","talkative","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0204308032989502,0.198880821466446,0.0580673441290855,0.30551290512085,0.136130422353745,4.57411351817427e-06,0.0427017100155353,0.233356893062592,0.298970341682434,0.0250287223607302,0.210424333810806,0.0949112474918366,0.435431003570557,0.00594491232186555,0.166447713971138,0.0522918924689293,0.0997969061136246,5.06897457341893e-08,0.00466614169999957,2.08423903136357e-12,3.65922702156737e-30,3.78926971835234e-18,6.1159252030345e-30,0
"2479","It was a summer home.","home","home","summer","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.0051362900994718,0.175606578588486,0.15488301217556,0.247697502374649,0.103432781994343,2.10834355129919e-06,0.0754852369427681,0.30251669883728,0.476575553417206,0.179811209440231,0.270332366228104,0.224673628807068,0.884690523147583,0.0713489949703217,0.203685432672501,0.0266642030328512,0.0341635383665562,2.56149895267116e-14,1.60785987191048e-07,1.78266243110929e-20,4.21456147758903e-10,4.42256596493595e-23,9.7062245393853e-12,0
"2480","It was a childhood home.","home","home","childhood","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.06371059268713,0.157579734921455,0.304850518703461,0.0058693285100162,0.125246241688728,8.65893525769934e-06,0.0576258637011051,0.403585582971573,0.529637038707733,0.150848463177681,0.323364645242691,0.0922778099775314,0.852691173553467,0.109966471791267,0.268240243196487,0.0592321455478668,0.0816414803266525,1.28615473238519e-15,9.50200629290521e-09,4.47704791760301e-22,0.877329289913177,2.43519367201358e-21,1.3647707096387e-11,3.44932618936646e-31
"2481","It was a funeral home.","home","home","funeral","EleutherAI/pythia-14m","step143000","seed8",8,143000,0.00415971921756863,0.151078477501869,0.389731913805008,0.0053022438660264,0.134871184825897,0.00252560689114034,0.251936435699463,0.403329581022263,0.787595450878143,0.314762860536575,0.302648186683655,0.113805562257767,0.907777965068817,0.0773407593369484,0.282039374113083,0.0277137123048306,0.05964669957757,9.98184282625936e-16,1.68473505368638e-07,2.36174747163057e-23,0.999999403953552,1.05278773169809e-23,3.38131485477788e-07,3.33067985642444e-33
