sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,seed_name,seed,step
That was a badminton racket.,That was a tennis racket.,racket,racket,Same Sense,0.013377788797092394,6,3.666666667,8,6,2,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked limestone rock.,rock,rock,Different Sense,1.3052677827474213e-09,0,0.666666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked limestone rock.,rock,rock,Different Sense,0.010796271647651068,1,0.666666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked limestone rock.,rock,rock,Different Sense,0.030061769008405737,2,0.666666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked limestone rock.,rock,rock,Different Sense,0.02681609337674873,3,0.666666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked limestone rock.,rock,rock,Different Sense,0.21096489793569972,4,0.666666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked limestone rock.,rock,rock,Different Sense,0.22633450167206393,5,0.666666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked limestone rock.,rock,rock,Different Sense,0.05379575280330462,6,0.666666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked granite rock.,rock,rock,Different Sense,1.3052677827474213e-09,0,0.181818182,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked granite rock.,rock,rock,Different Sense,0.017547984672320327,1,0.181818182,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked granite rock.,rock,rock,Different Sense,0.016759391752321107,2,0.181818182,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked granite rock.,rock,rock,Different Sense,0.013087494874248207,3,0.181818182,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked granite rock.,rock,rock,Different Sense,0.15794542784116938,4,0.181818182,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked granite rock.,rock,rock,Different Sense,0.11187070985502012,5,0.181818182,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked granite rock.,rock,rock,Different Sense,0.03726930313139354,6,0.181818182,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked limestone rock.,rock,rock,Different Sense,1.3052677827474213e-09,0,0.357142857,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked limestone rock.,rock,rock,Different Sense,0.011704995102762572,1,0.357142857,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked limestone rock.,rock,rock,Different Sense,0.036241302146117094,2,0.357142857,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked limestone rock.,rock,rock,Different Sense,0.032737220933055866,3,0.357142857,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked limestone rock.,rock,rock,Different Sense,0.27994166281954647,4,0.357142857,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked limestone rock.,rock,rock,Different Sense,0.24098053717115164,5,0.357142857,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked limestone rock.,rock,rock,Different Sense,0.0545391270736143,6,0.357142857,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked granite rock.,rock,rock,Different Sense,1.3052677827474213e-09,0,0.166666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked granite rock.,rock,rock,Different Sense,0.020687803312589015,1,0.166666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked granite rock.,rock,rock,Different Sense,0.02496609058069099,2,0.166666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked granite rock.,rock,rock,Different Sense,0.02334092595177828,3,0.166666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked granite rock.,rock,rock,Different Sense,0.28162172651403716,4,0.166666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked granite rock.,rock,rock,Different Sense,0.15409952988733877,5,0.166666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked alternative rock.,He liked granite rock.,rock,rock,Different Sense,0.036085385880982646,6,0.166666667,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked alternative rock.,rock,rock,Same Sense,1.3052677827474213e-09,0,3.727272727,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked alternative rock.,rock,rock,Same Sense,0.003029071148440088,1,3.727272727,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked alternative rock.,rock,rock,Same Sense,0.011398553890330287,2,3.727272727,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked alternative rock.,rock,rock,Same Sense,0.011502803035001397,3,3.727272727,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked alternative rock.,rock,rock,Same Sense,0.2696712020529344,4,3.727272727,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked alternative rock.,rock,rock,Same Sense,0.07221317318133336,5,3.727272727,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked electronic rock.,He liked alternative rock.,rock,rock,Same Sense,0.016248729876493728,6,3.727272727,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked limestone rock.,He liked granite rock.,rock,rock,Same Sense,1.3052677827474213e-09,0,4.0,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked limestone rock.,He liked granite rock.,rock,rock,Same Sense,0.018892026467530076,1,4.0,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked limestone rock.,He liked granite rock.,rock,rock,Same Sense,0.02587064045812426,2,4.0,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked limestone rock.,He liked granite rock.,rock,rock,Same Sense,0.021160565198655834,3,4.0,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked limestone rock.,He liked granite rock.,rock,rock,Same Sense,0.03704568081397153,4,4.0,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked limestone rock.,He liked granite rock.,rock,rock,Same Sense,0.045634888777291494,5,4.0,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He liked limestone rock.,He liked granite rock.,rock,rock,Same Sense,0.016104158879218455,6,4.0,5,5,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.0,0,0.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.015072441596630348,1,0.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.016072694839212143,2,0.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.013180060370959201,3,0.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.08401585784619803,4,0.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.02321320596587828,5,0.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.009061306219972809,6,0.333333333,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the bushy sage.,sage,sage,Different Sense,0.0,0,0.666666667,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the bushy sage.,sage,sage,Different Sense,0.022407733784254313,1,0.666666667,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the bushy sage.,sage,sage,Different Sense,0.022926018356656308,2,0.666666667,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the bushy sage.,sage,sage,Different Sense,0.018257861070168913,3,0.666666667,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the bushy sage.,sage,sage,Different Sense,0.1184111536617255,4,0.666666667,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the bushy sage.,sage,sage,Different Sense,0.03325725172898952,5,0.666666667,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the bushy sage.,sage,sage,Different Sense,0.009408711270061154,6,0.666666667,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.0,0,0.45,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.02886867527465853,1,0.45,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.024197413851981486,2,0.45,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.021162876300508837,3,0.45,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.07384246841812159,4,0.45,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.02798448337672954,5,0.45,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,Different Sense,0.02252240367797942,6,0.45,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the bushy sage.,sage,sage,Different Sense,0.0,0,0.818181818,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the bushy sage.,sage,sage,Different Sense,0.01665978126373402,1,0.818181818,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the bushy sage.,sage,sage,Different Sense,0.016091324704479826,2,0.818181818,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the bushy sage.,sage,sage,Different Sense,0.018617092902094456,3,0.818181818,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the bushy sage.,sage,sage,Different Sense,0.15321939752642666,4,0.818181818,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the bushy sage.,sage,sage,Different Sense,0.04233348183289265,5,0.818181818,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the renowned sage.,He saw the bushy sage.,sage,sage,Different Sense,0.022520389916082517,6,0.818181818,6,7,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the renowned sage.,sage,sage,Same Sense,0.0,0,3.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the renowned sage.,sage,sage,Same Sense,0.027028626536286238,1,3.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the renowned sage.,sage,sage,Same Sense,0.024368864636161502,2,3.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the renowned sage.,sage,sage,Same Sense,0.018719218876583787,3,3.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the renowned sage.,sage,sage,Same Sense,0.09392867556774787,4,3.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the renowned sage.,sage,sage,Same Sense,0.03277800268718334,5,3.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the wise sage.,He saw the renowned sage.,sage,sage,Same Sense,0.021458306756618195,6,3.230769231,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,Same Sense,0.0,0,2.5,7,7,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,Same Sense,0.007172224382006487,1,2.5,7,7,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,Same Sense,0.008405168459245993,2,2.5,7,7,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,Same Sense,0.008220124842518883,3,2.5,7,7,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,Same Sense,0.10418721879581505,4,2.5,7,7,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,Same Sense,0.027642511757319688,5,2.5,7,7,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,Same Sense,0.006622227789276125,6,2.5,7,7,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a music scale.,scale,scale,Different Sense,9.911755638469799e-09,0,0.133333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a music scale.,scale,scale,Different Sense,0.0026494533739167547,1,0.133333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a music scale.,scale,scale,Different Sense,0.02814204597458203,2,0.133333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a music scale.,scale,scale,Different Sense,0.028805356010970118,3,0.133333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a music scale.,scale,scale,Different Sense,0.12792071332787291,4,0.133333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a music scale.,scale,scale,Different Sense,0.04299387465620852,5,0.133333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a music scale.,scale,scale,Different Sense,0.020760339876658263,6,0.133333333,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a major scale.,scale,scale,Different Sense,9.911755638469799e-09,0,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a major scale.,scale,scale,Different Sense,0.0041513847651272195,1,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a major scale.,scale,scale,Different Sense,0.06599813865025095,2,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a major scale.,scale,scale,Different Sense,0.0540927457202377,3,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a major scale.,scale,scale,Different Sense,0.33284272136011117,4,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a major scale.,scale,scale,Different Sense,0.09348608439762729,5,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a fish scale.,It was a major scale.,scale,scale,Different Sense,0.023582582081389858,6,0.428571429,6,6,0,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a lizard scale.,It was a music scale.,scale,scale,Different Sense,9.911755638469799e-09,0,0.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a lizard scale.,It was a music scale.,scale,scale,Different Sense,0.016863562149785682,1,0.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a lizard scale.,It was a music scale.,scale,scale,Different Sense,0.04408003704037866,2,0.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a lizard scale.,It was a music scale.,scale,scale,Different Sense,0.03500519731205498,3,0.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
It was a lizard scale.,It was a music scale.,scale,scale,Different Sense,0.22118759173499425,4,0.222222222,7,6,1,14067712,EleutherAI/pythia-14m,step61000,seed4,4,61000
